id,nome,posição,idade,data_nascimento,nacionalidade,time,id_liga,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,%passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados,chutes/min,chutes_no_gol/min,gols/min,sofridos/min,assistências/min,defesas/min,passes/min,passes_chaves/min,desarmes/min,dribles_tentados/min,dribles_realizados/min,faltas_sofridas/min,faltas_cometidas/min
52467,Alejandro Andrés Goncalves Fernandes,Midfielder,19,23/02/2001,Venezuela,Atletico Venezuela,1350.0,Liga Venezuela,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,674,7,0.0,0.0,0.004451038575667656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126667,Maike Julio Villero Fariñez,Midfielder,19,28/01/2001,Venezuela,Atletico Venezuela,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,982,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52837,Luis José Castillo Patiño,Attacker,28,27/02/1992,Venezuela,Atletico Venezuela,1350.0,Liga Venezuela,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,556,4,0.0,0.0,0.00539568345323741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52521,Robin Raúl Ramos García,Attacker,22,05/08/1998,Venezuela,Atletico Venezuela,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,715,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52515,Edder José Farías Martínez,Attacker,32,12/04/1988,Venezuela,Atletico Venezuela,1350.0,Liga Venezuela,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,1761,20,0.0,0.0,0.0068143100511073255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52604,Ángel Andrés Hernández Velásquez,Goalkeeper,40,01/07/1980,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,540,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52530,Richard Enmanuel Badillo Pérez,Defender,31,29/04/1989,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1007,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52816,William Alexander Díaz Gutiérrez,Defender,35,31/03/1985,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1242,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52737,Davixson Slayter Florez Quintero,Defender,26,18/10/1994,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,645,7,0.0,0.0,0.0031007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53062,Luis Alfredo García Lozada,Defender,25,14/03/1995,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1188,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52545,Luis Carlos Melo Salcedo,Midfielder,29,18/08/1991,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1442,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53069,Winston Alberto Azuaje Parra,Midfielder,27,06/04/1993,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,602,8,0.0,0.0,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52428,Luis Alexis Barrios Rojas,Midfielder,26,19/05/1994,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1316,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53030,Darío José Bastardo López,Midfielder,25,12/05/1995,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,435,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135332,Jorge Abraham Graterol Nader,Goalkeeper,20,15/02/2000,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1260,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52534,Ottoniel José Medina Medina,Defender,22,30/08/1999,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,814,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286361,Rodrigo Romero Pirilla,Defender,20,22/09/2001,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,651,7,0.0,0.0,0.0015360983102918587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52531,Edwar Segundo Bracho Suárez,Defender,33,01/05/1987,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,519,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52549,Carlos Ignacio Ramos Rodríguez,Midfielder,22,26/05/1999,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,1468,15,0.0,0.0,0.0006811989100817438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52542,José Ángel Ferrer Torres,Midfielder,24,27/06/1997,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,1216,13,0.0,0.0,0.0008223684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197661,Jeferson Tony Caraballo Pinto,Midfielder,19,08/05/2002,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,730,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52552,Edson Alejandro Tortolero Toro,Midfielder,23,05/02/1998,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,1666,17,0.0,0.0,0.001800720288115246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52541,Francisco Javier Chong Fiocco,Midfielder,20,13/12/2001,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,630,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52548,Williams José Pedrozo García,Midfielder,20,28/12/2001,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,1680,19,0.0,0.0,0.0011904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199720,Gabriel Enrique Fermín Ávila,Attacker,19,13/12/2002,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,805,10,0.0,0.0,0.0012422360248447205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,Wilfredo Alexander Herrera Torres,Attacker,25,09/01/1996,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,696,6,0.0,0.0,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53008,Jesús Alberto González Quijada,Attacker,33,27/08/1987,Venezuela,Carabobo FC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,381,5,0.0,0.0,0.0026246719160104987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81694,David Antonio Álvarez Agudelo,Defender,28,13/10/1992,Colombia,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,840,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159753,Igor Brondani da Luz,Defender,25,21/03/1995,Brazil,Monagas SC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1142,13,0.0,0.0,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52787,Víctor Danilo Mejía Mina,Midfielder,27,04/02/1993,Colombia,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,873,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52666,César Eduardo González Amáis,Midfielder,38,01/10/1982,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,1104,13,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11580,Carlos Luis Suárez Mendoza,Midfielder,28,26/04/1992,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1162,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52774,Jorge Alfredo Roa Ruiz,Goalkeeper,22,06/01/1998,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1080,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52987,Jesús Natividad Yendis Gómez,Defender,22,18/03/1998,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,588,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16362,Oscar Constantino González Rengifo,Defender,28,25/01/1992,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,1612,18,0.0,0.0,0.0006203473945409429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156981,Héctor Daniel Maestre Montilla,Defender,19,19/02/2001,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,864,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53006,Starling Luis Yendis Gómez,Midfielder,21,07/03/1999,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,472,4,0.0,0.0,0.00211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53001,Vicente Bautista Rodríguez Cedeño,Midfielder,26,13/11/1994,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,565,6,0.0,0.0,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52992,Yorlen José Cordero Díaz,Midfielder,18,05/02/2002,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,1169,14,0.0,0.0,0.000855431993156544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159161,Andrés Josué Romero Tocuyo,Midfielder,17,07/03/2003,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1147,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53003,Ismael Jesús Romero Tocuyo,Midfielder,22,08/05/1998,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,992,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53007,Luis Daniel Chiquillo Ledesma,Attacker,21,02/01/1999,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,689,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52556,Franklin Eduardo González Hernández,Attacker,22,30/04/1998,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,1096,12,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36095,Alejandro Arana Schelttwein,Goalkeeper,23,05/08/1997,Mexico,Monagas SC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,540,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76718,Cristian Novoa Sandín,Attacker,29,09/07/1991,Venezuela,Monagas SC,1350.0,Liga Venezuela,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,716,8,0.0,0.0,0.004189944134078212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52694,Carlos Alberto Salazar Lugo,Goalkeeper,40,20/08/1980,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1294,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52978,Luis Eduardo Curiel Riera,Goalkeeper,30,28/06/1990,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,686,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52923,Víctor Manuel Sifontes Antequera,Defender,27,21/10/1993,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,667,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13208,Henry Alcides Pernía Almao,Defender,30,09/11/1990,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,1170,13,0.0,0.0,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52707,Jefre José Vargas Belisario,Defender,25,12/01/1995,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1198,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52695,Ignacio José Anzola Aguilar,Defender,21,28/07/1999,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,373,4,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52697,Daniel José Carrillo Montilla,Defender,25,02/12/1995,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1461,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52709,Jesús Daniel Bueno Añez,Midfielder,21,15/04/1999,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,1712,19,0.0,0.0,0.0017523364485981308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52797,Cristopher Jesús Rodríguez González,Midfielder,23,09/11/1997,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,1617,18,0.0,0.0,0.0012368583797155227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52719,Juan Luis Perdomo Rivero,Midfielder,19,20/01/2001,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,637,7,0.0,0.0,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144303,Telasco José Segovia Pérez,Midfielder,17,02/04/2003,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,877,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52507,Javier Alfonzo García Domínguez,Midfielder,33,22/04/1987,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,902,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52933,Diego Enrique Meleán Berrueta,Midfielder,27,13/02/1993,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1029,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52729,Freddy Enrique Vargas Piñero,Attacker,21,01/04/1999,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,1530,17,0.0,0.0,0.00261437908496732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57858,Ángel Gabriel Sánchez Córdoba,Attacker,26,07/04/1994,Panama,Deportivo Lara,1350.0,Liga Venezuela,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,1418,16,0.0,0.0,0.003526093088857546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52722,Bryan José Castillo Rosendo,Attacker,19,14/05/2001,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,502,5,0.0,0.0,0.00199203187250996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53009,César Enrique Martínez Quintero,Attacker,29,30/09/1991,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,827,9,0.0,0.0,0.0036275695284159614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146661,Jean Franco Castillo Castillo,Attacker,18,04/10/2002,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,1066,11,0.0,0.0,0.001876172607879925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52721,Johan José Arrieche,Attacker,29,22/06/1991,Venezuela,Deportivo Lara,1350.0,Liga Venezuela,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,532,6,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52654,Gabriel Mario Santilli,Goalkeeper,36,27/06/1984,Argentina,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1620,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52985,Martín Eduardo García,Defender,35,19/09/1985,Argentina,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1219,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52664,José Pilar Velásquez Barreto,Defender,19,04/04/2001,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,786,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135108,Leonardo Javier Mosquera Niño,Defender,19,18/05/2001,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,450,5,0.0,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52658,Rommell Jhoan Ibarra Hernández,Defender,20,24/03/2000,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,420,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52657,Jean Franco Alexi Fuentes Velasco,Defender,23,07/02/1997,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,713,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199044,Jon Mikel Aramburu Mejías,Defender,18,23/07/2002,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1034,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52678,Kendrys Jesús Silva Guzmán,Midfielder,27,17/12/1993,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1206,13,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52669,Francisco Andrés La Mantia Pipaón,Midfielder,24,24/02/1996,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,979,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52665,Arles Eduardo Flores Crespo,Midfielder,29,12/04/1991,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1558,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103741,Louis Ángelo Peña Puentes,Midfielder,31,25/12/1989,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,1388,18,0.0,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52671,Guillermo León Marín Pino,Midfielder,19,14/06/2001,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,661,11,0.0,0.0,0.0030257186081694403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53036,Williams José Lugo Ladera,Midfielder,24,16/12/1996,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,1059,10,0.0,0.0,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52675,Darluis Andrés Paz Ferrer,Midfielder,18,26/03/2002,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,509,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52560,Aquiles David Ocanto Querales,Attacker,32,18/11/1988,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,8,0,0,0,0,0,0,0,0,0,0,0,20,1609,19,0.0,0.0,0.004972032318210068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52976,Charlis José Ortiz García,Attacker,34,21/07/1986,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,1285,13,0.0,0.0,0.0031128404669260703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52683,Jovanny David Bolívar Alvarado,Attacker,19,16/12/2001,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,679,6,0.0,0.0,0.005891016200294551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52685,Yohan Eduardo Cumana Hernández,Attacker,24,08/03/1996,Venezuela,Real Esppor Club,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,915,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52773,Juan Carlos Reyes Alberti,Goalkeeper,25,09/01/1995,Venezuela,Portuguesa FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1710,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53028,Reniel Alejandro Mendoza Morillo,Defender,19,17/02/2001,Venezuela,Portuguesa FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,900,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53029,Argel Alejandro Silva Pérez,Defender,23,23/11/1997,Venezuela,Portuguesa FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,419,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53025,Luis Marcelo Jiménez Orozco,Defender,23,13/09/1997,Venezuela,Portuguesa FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1522,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52775,Joel Fernando Cáceres Álvarez,Defender,27,15/02/1993,Venezuela,Portuguesa FC,1350.0,Liga Venezuela,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,1672,19,0.0,0.0,0.0005980861244019139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53024,René Gregorio Flores Navas,Defender,29,29/04/1991,Venezuela,Portuguesa FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,540,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53023,Yeferson Alfredo Escudero Graterol,Defender,22,06/05/1998,Venezuela,Portuguesa FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,900,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156425,Pablo José Castillo Molina,Midfielder,32,02/09/1988,Venezuela,Portuguesa FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,938,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53114,Edixon José Mena Ortiz,Midfielder,24,19/07/1996,Venezuela,Portuguesa FC,1350.0,Liga Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,937,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
